OrderID,Date,CustomerID,State,Category,Sub-Category,Quantity,Sales,Profit
O23329,2023-03-04,C1167,Texas,Electronics,Laptop,5,4496.67,917.44
O23330,2023-09-10,C1403,Georgia,Toys,Dolls,5,121.48,30.0
O23331,2023-12-30,C1014,Texas,Beauty,Skincare,5,142.71,29.81
O23332,2024-07-20,C1450,Ohio,Sports,Outdoor,4,393.17,42.93
O23333,2023-02-09,C1185,Pennsylvania,Sports,Fitness,5,366.14,88.82
O23334,2023-07-11,C1421,Ohio,Beauty,Hair,4,87.81,21.66
O23335,2023-07-22,C1054,Illinois,Home,Decor,4,178.02,13.28
O23336,2024-01-18,C1212,Pennsylvania,Toys,Dolls,1,28.7,6.61
O23337,2024-10-08,C1011,North Carolina,Clothing,Jackets,2,153.43,28.05
O23338,2023-06-19,C1335,California,Home,Kitchen,4,173.29,40.62
O23339,2023-06-21,C1059,New York,Clothing,Pants,3,113.32,26.42
O23340,2024-02-12,C1320,Illinois,Clothing,Jackets,4,389.86,89.0
O23341,2024-07-14,C1011,North Carolina,Toys,Action Figures,3,68.82,15.63
O23342,2024-10-24,C1422,California,Clothing,Jackets,1,75.59,5.56
O23343,2024-11-18,C1029,California,Electronics,Laptop,3,2667.99,209.98
O23344,2023-03-23,C1109,California,Electronics,Laptop,1,917.26,67.47
O23345,2023-06-10,C1006,California,Beauty,Skincare,1,27.23,1.86
O23346,2023-08-14,C1427,Michigan,Toys,Dolls,1,22.91,2.76
O23347,2024-04-06,C1157,Ohio,Home,Kitchen,3,162.48,30.35
O23348,2024-11-09,C1266,Pennsylvania,Clothing,Jackets,3,257.72,31.17
O23349,2023-05-19,C1125,Florida,Clothing,Pants,1,33.66,6.53
O23350,2024-10-03,C1199,Ohio,Electronics,Accessories,1,36.49,7.81
O23351,2023-01-19,C1151,Texas,Clothing,Shoes,2,119.89,21.97
O23352,2023-03-11,C1135,New York,Beauty,Hair,1,16.68,2.39
O23353,2023-09-19,C1136,Florida,Clothing,Pants,5,230.78,25.18
O23354,2023-10-29,C1430,California,Clothing,Shirts,2,61.25,4.59
O23355,2024-01-05,C1455,Florida,Electronics,Accessories,2,88.27,13.13
O23356,2024-02-19,C1135,New York,Clothing,Pants,2,96.45,18.7
O23357,2024-03-03,C1339,California,Electronics,Audio,5,521.23,83.21
O23358,2023-02-14,C1333,California,Home,Decor,2,72.21,14.03
O23359,2023-04-08,C1230,Ohio,Home,Furniture,2,689.65,80.72
O23360,2023-08-01,C1409,California,Beauty,Skincare,3,79.49,5.04
O23361,2023-08-09,C1115,Michigan,Home,Furniture,3,607.13,123.99
O23362,2024-03-12,C1334,California,Clothing,Jackets,1,75.32,7.08
O23363,2024-05-23,C1420,Ohio,Home,Bedding,1,76.3,13.22
O23364,2023-02-24,C1033,Michigan,Toys,Action Figures,4,72.71,15.33
O23365,2023-05-31,C1473,Michigan,Electronics,Phone,5,2252.05,175.26
O23366,2023-07-09,C1116,Georgia,Home,Furniture,3,830.56,140.95
O23367,2023-11-16,C1202,Texas,Sports,Outdoor,1,64.44,12.11
O23368,2023-12-11,C1143,New York,Clothing,Shoes,5,305.89,60.97
O23369,2024-03-24,C1106,Florida,Home,Bedding,2,159.35,12.67
O23370,2024-06-01,C1244,California,Beauty,Skincare,5,162.37,34.91
O23371,2023-09-13,C1066,California,Home,Decor,3,115.38,7.94
O23372,2023-09-24,C1378,Georgia,Toys,Dolls,4,113.39,17.45
O23373,2024-04-24,C1484,Illinois,Clothing,Shoes,3,204.1,28.31
O23374,2024-05-30,C1146,Illinois,Clothing,Pants,1,36.27,3.42
O23375,2024-08-07,C1245,Michigan,Home,Bedding,1,89.94,9.93
O23376,2024-11-12,C1361,Pennsylvania,Toys,Action Figures,5,122.04,10.12
O23377,2024-02-16,C1238,Pennsylvania,Sports,Fitness,3,223.92,30.26
O23378,2024-04-06,C1265,Ohio,Electronics,Laptop,1,1019.8,58.23
O23379,2024-04-23,C1434,California,Clothing,Pants,2,65.4,14.9
O23380,2024-07-01,C1360,New York,Clothing,Pants,2,91.44,7.56
O23381,2024-07-21,C1241,North Carolina,Electronics,Laptop,4,2581.51,586.53
O23382,2024-08-15,C1052,Michigan,Clothing,Pants,5,154.13,34.33
O23383,2023-02-15,C1445,Michigan,Clothing,Jackets,1,69.21,9.71
O23384,2023-02-26,C1274,Florida,Clothing,Jackets,4,340.43,50.91
O23385,2023-03-04,C1437,Georgia,Clothing,Shoes,2,130.74,14.43
O23386,2023-10-16,C1470,California,Clothing,Pants,4,140.46,35.03
O23387,2024-01-05,C1123,California,Sports,Fitness,4,199.16,36.68
O23388,2024-01-29,C1147,Florida,Toys,Action Figures,1,22.86,5.49
O23389,2024-03-21,C1125,Florida,Electronics,Laptop,1,979.33,130.21
O23390,2024-09-22,C1225,Texas,Beauty,Makeup,1,37.25,8.44
O23391,2024-11-19,C1410,New York,Home,Kitchen,5,386.7,54.0
O23392,2023-04-22,C1317,Texas,Beauty,Makeup,4,143.15,31.97
O23393,2023-05-15,C1479,Florida,Clothing,Pants,4,136.19,10.38
O23394,2023-10-22,C1296,Ohio,Clothing,Shirts,5,149.91,26.59
O23395,2023-12-29,C1257,Pennsylvania,Beauty,Hair,2,37.56,6.98
O23396,2024-06-24,C1283,California,Clothing,Pants,3,118.11,21.41
O23397,2023-05-18,C1423,Florida,Sports,Outdoor,2,147.13,20.51
O23398,2023-11-05,C1361,Pennsylvania,Beauty,Makeup,5,153.15,28.61
O23399,2024-01-07,C1103,Florida,Sports,Fitness,4,262.29,25.68
O23400,2024-02-29,C1000,New York,Clothing,Shirts,4,122.81,20.78
O23401,2024-05-10,C1481,Pennsylvania,Electronics,Accessories,1,25.2,4.05
O23402,2024-06-12,C1011,North Carolina,Clothing,Jackets,1,92.83,10.55
O23403,2024-07-18,C1459,California,Sports,Accessories,4,86.72,
O23404,2023-05-26,C1177,New York,Clothing,Shoes,4,297.63,19.7
O23405,2023-08-22,C1046,New York,Home,Decor,1,43.96,3.71
O23406,2023-12-03,C1054,Illinois,Clothing,Jackets,1,67.71,9.77
O23407,2024-05-13,C1004,Texas,Clothing,Shirts,2,50.59,11.55
O23408,2024-10-20,C1117,Texas,Electronics,Audio,4,526.36,86.87
O23409,2024-11-02,C1044,Texas,Home,Decor,4,127.31,27.81
O23410,2023-10-19,C1471,North Carolina,Beauty,Makeup,5,224.42,34.45
O23411,2023-11-24,C1384,Ohio,Electronics,Audio,2,240.78,49.86
O23412,2024-07-12,C1220,Pennsylvania,Beauty,Skincare,3,82.98,9.56
O23413,2023-05-05,C1396,Georgia,Home,Furniture,3,758.87,161.66
O23414,2023-12-17,C1006,California,Home,Furniture,3,667.17,86.96
O23415,2024-05-21,C1219,Georgia,Home,Kitchen,1,60.19,9.74
O23416,2024-05-24,C1204,Illinois,Clothing,Shirts,3,69.94,5.96
O23417,2024-08-12,C1223,New York,Clothing,Pants,5,176.63,41.35
O23418,2023-02-26,C1444,Georgia,Beauty,Hair,1,22.39,4.26
O23419,2023-05-25,C1165,Georgia,Clothing,Shirts,1,18.65,4.14
O23420,2024-05-18,C1292,Georgia,Home,Bedding,3,341.39,31.26
O23421,2024-07-23,C1300,California,Electronics,Audio,1,124.15,7.89
O23422,2024-09-24,C1140,North Carolina,Toys,Puzzles,2,38.31,4.5
O23423,2024-11-18,C1139,North Carolina,Clothing,Shirts,2,57.22,8.77
O23424,2023-03-02,C1060,New York,Home,Bedding,3,215.59,45.38
O23425,2023-07-27,C1100,California,Electronics,Accessories,5,151.59,19.64
O23426,2024-03-04,C1131,Texas,Sports,Fitness,1,51.15,5.32
O23427,2024-09-16,C1154,North Carolina,Clothing,Shoes,4,207.47,25.83
O23428,2023-08-09,C1187,Illinois,Home,Bedding,3,264.46,50.44
O23429,2024-09-03,C1143,New York,Home,Furniture,1,223.56,26.21
O23430,2023-08-05,C1215,Texas,Toys,Puzzles,3,41.78,10.27
O23431,2023-08-08,C1387,Texas,Clothing,Jackets,3,215.98,18.36
O23432,2024-04-04,C1418,Pennsylvania,Toys,Board Games,5,200.15,40.15
O23433,2024-05-16,C1172,Florida,Clothing,Shirts,4,101.78,17.08
O23434,2024-06-11,C1226,North Carolina,Clothing,Shoes,1,65.61,6.34
O23435,2023-01-11,C1373,Pennsylvania,Toys,Board Games,3,89.3,17.92
O23436,2023-03-21,C1279,Ohio,Toys,Puzzles,3,47.28,6.6
O23437,2023-04-01,C1348,New York,Home,Kitchen,1,41.5,7.74
O23438,2023-04-27,C1037,California,Beauty,Makeup,3,131.31,23.96
O23439,2023-04-28,C1423,Florida,Clothing,Pants,3,107.01,7.72
O23440,2024-06-21,C1216,New York,Beauty,Hair,3,70.31,15.33
O23441,2024-06-25,C1014,Texas,Electronics,Accessories,2,70.66,13.16
O23442,2024-08-07,C1050,North Carolina,Home,Bedding,2,131.45,27.09
O23443,2024-11-12,C1275,Florida,Home,Bedding,4,363.03,50.66
O23444,2023-03-02,C1387,Texas,Home,Furniture,5,1326.0,118.03
O23445,2024-05-12,C1167,Texas,Clothing,Shirts,1,25.41,
O23446,2024-05-19,C1487,Texas,Home,Furniture,5,1249.82,287.83
O23447,2024-09-26,C1446,North Carolina,Electronics,Laptop,5,4205.83,999.32
O23448,2023-05-20,C1111,Texas,Clothing,Shoes,2,107.15,15.68
O23449,2024-09-14,C1307,New York,Electronics,Accessories,4,139.04,15.26
O23450,2023-04-07,C1352,Pennsylvania,Home,Furniture,5,1324.58,259.7
O23451,2024-01-25,C1416,New York,Electronics,Phone,5,2569.5,522.12
O23452,2024-02-10,C1175,Texas,Electronics,Accessories,3,68.38,14.57
O23453,2024-05-08,C1239,Texas,Electronics,Laptop,1,865.35,48.65
O23454,2024-07-31,C1046,New York,Clothing,Shirts,4,99.16,5.15
O23455,2023-09-27,C1042,California,Beauty,Skincare,1,33.78,4.1
O23456,2023-10-26,C1205,California,Beauty,Hair,2,29.54,2.38
O23457,2023-11-25,C1270,Georgia,Electronics,Accessories,5,125.34,26.45
O23458,2024-02-05,C1083,California,Home,Furniture,5,1587.26,248.52
O23459,2024-02-15,C1230,Ohio,Toys,Action Figures,1,17.61,3.79
O23460,2024-03-22,C1447,Ohio,Home,Bedding,2,130.01,11.1
O23461,2023-12-17,C1301,Illinois,Home,Bedding,3,241.72,42.41
O23462,2024-03-27,C1268,New York,Electronics,Laptop,3,2378.5,394.91
O23463,2024-09-23,C1029,California,Home,Kitchen,5,329.3,38.88
O23464,2023-06-14,C1075,Ohio,Clothing,Jackets,5,438.33,67.25
O23465,2023-09-04,C1187,Illinois,Electronics,Laptop,4,3076.54,516.26
O23466,2023-10-03,C1009,Pennsylvania,Home,Kitchen,1,56.59,12.9
O23467,2023-11-14,C1370,California,Home,Furniture,5,1350.68,82.56
O23468,2024-01-20,C1228,Michigan,Clothing,Jackets,2,173.69,37.29
O23469,2024-07-20,C1291,California,Home,Furniture,1,211.2,51.96
O23470,2024-10-20,C1160,New York,Toys,Action Figures,4,68.91,13.53
O23471,2024-10-21,C1084,New York,Beauty,Makeup,3,138.33,27.32
O23472,2023-04-03,C1222,California,Home,Furniture,4,961.04,89.95
O23473,2024-07-04,C1095,Florida,Clothing,Shoes,1,73.44,11.35
O23474,2023-06-01,C1399,Ohio,Home,Kitchen,3,186.17,35.59
O23475,2024-04-10,C1314,Georgia,Clothing,Shoes,2,139.71,23.81
O23476,2023-02-21,C1191,Michigan,Electronics,Laptop,3,2953.24,375.14
O23477,2023-05-02,C1231,Florida,Clothing,Shirts,3,76.92,18.31
O23478,2024-01-18,C1346,Pennsylvania,Home,Kitchen,2,122.86,18.77
O23479,2024-02-15,C1037,California,Home,Decor,5,142.43,34.75
O23480,2024-08-26,C1457,Florida,Sports,Outdoor,5,390.0,63.48
O23481,2023-03-29,C1236,Texas,Toys,Board Games,3,82.95,17.31
O23482,2023-04-03,C1227,New York,Electronics,Audio,3,342.3,67.91
O23483,2024-01-07,C1216,New York,Electronics,Phone,4,1889.13,344.13
O23484,2023-04-03,C1039,Florida,Electronics,Accessories,5,153.65,8.13
O23485,2023-05-29,C1093,Illinois,Toys,Dolls,2,54.78,3.59
O23486,2024-03-25,C1242,Michigan,Toys,Action Figures,3,58.76,9.77
O23487,2024-04-09,C1138,New York,Sports,Accessories,3,102.89,23.91
O23488,2024-09-21,C1001,North Carolina,Home,Furniture,4,937.68,159.62
O23489,2023-02-19,C1388,Ohio,Beauty,Hair,4,81.04,7.88
O23490,2023-07-11,C1391,Florida,Home,Bedding,4,496.26,56.6
O23491,2024-10-22,C1491,Pennsylvania,Beauty,Skincare,1,24.59,4.29
O23492,2023-11-26,C1407,California,Toys,Action Figures,2,37.47,6.35
O23493,2024-08-29,C1444,Georgia,Home,Furniture,1,181.96,43.88
O23494,2024-10-25,C1003,Illinois,Home,Decor,3,108.6,16.92
O23495,2024-02-06,C1011,North Carolina,Toys,Dolls,4,100.25,12.13
O23496,2024-02-24,C1212,Pennsylvania,Clothing,Jackets,4,326.03,50.53
O23497,2023-03-07,C1437,Georgia,Electronics,Accessories,4,103.59,21.47
O23498,2023-05-17,C1196,Ohio,Electronics,Phone,5,2214.36,350.03
O23499,2023-05-27,C1195,New York,Home,Kitchen,2,120.97,13.94
O23500,2023-12-12,C1144,Texas,Home,Furniture,1,197.39,23.24
O23501,2024-01-29,C1338,Florida,Electronics,Laptop,2,2038.01,410.38
O23502,2024-03-19,C1328,Florida,Clothing,Shirts,4,79.14,5.01
O23503,2024-05-24,C1468,Texas,Clothing,Shoes,3,175.92,18.46
O23504,2024-06-05,C1150,Michigan,Home,Kitchen,5,280.39,22.6
O23505,2024-07-10,C1359,Illinois,Clothing,Shoes,2,111.0,26.52
O23506,2024-07-11,C1464,North Carolina,Electronics,Laptop,3,2049.68,139.42
O23507,2024-10-25,C1113,Georgia,Electronics,Audio,4,476.82,96.14
O23508,2024-11-09,C1284,Illinois,Electronics,Laptop,4,2947.65,519.04
O23509,2023-07-05,C1473,Michigan,Beauty,Makeup,4,142.94,25.24
O23510,2023-08-22,C1153,Florida,Clothing,Pants,4,141.77,28.73
O23511,2023-02-21,C1203,Michigan,Toys,Dolls,5,124.06,16.14
O23512,2024-02-25,C1268,New York,Home,Decor,5,127.45,16.59
O23513,2024-04-26,C1404,New York,Sports,Outdoor,2,181.89,19.6
O23514,2023-02-27,C1295,Florida,Clothing,Shirts,4,116.45,19.74
O23515,2023-12-16,C1048,Illinois,Electronics,Audio,5,550.31,129.85
O23516,2024-03-01,C1425,Illinois,Electronics,Phone,3,2130.32,500.19
O23517,2024-08-12,C1274,Florida,Electronics,Audio,5,668.46,127.4
O23518,2024-08-27,C1143,New York,Toys,Dolls,5,120.16,27.79
O23519,2023-04-03,C1427,Michigan,Electronics,Laptop,2,1667.44,404.69
O23520,2023-09-26,C1484,Illinois,Electronics,Accessories,5,132.42,27.68
O23521,2024-03-27,C1085,New York,Beauty,Hair,3,54.68,7.19
O23522,2024-06-01,C1156,Pennsylvania,Home,Kitchen,4,236.04,34.61
O23523,2023-06-21,C1199,Ohio,Electronics,Audio,1,119.21,28.16
O23524,2023-02-18,C1154,North Carolina,Electronics,Accessories,2,47.36,8.71
O23525,2023-04-03,C1415,Florida,Electronics,Accessories,3,108.29,23.19
O23526,2023-04-20,C1354,California,Sports,Accessories,2,67.08,4.91
O23527,2023-05-29,C1024,Florida,Beauty,Makeup,4,178.79,15.87
O23528,2024-04-02,C1129,Florida,Beauty,Skincare,5,158.28,18.81
O23529,2024-10-22,C1364,Michigan,Sports,Fitness,5,404.95,35.49
O23530,2023-05-23,C1078,New York,Home,Furniture,3,609.35,140.94
O23531,2023-08-23,C1305,North Carolina,Electronics,Phone,4,2180.67,203.63
O23532,2024-01-26,C1362,Florida,Clothing,Shirts,1,18.28,2.95
O23533,2024-04-01,C1411,North Carolina,Toys,Board Games,1,25.63,1.72
O23534,2024-07-27,C1449,California,Beauty,Hair,5,137.6,11.14
O23535,2023-06-06,C1427,Michigan,Clothing,Jackets,4,303.21,30.16
O23536,2023-06-22,C1198,Michigan,Home,Decor,4,139.6,34.42
O23537,2024-10-19,C1446,North Carolina,Sports,Outdoor,3,265.27,55.55
O23538,2024-03-22,C1424,California,Electronics,Audio,1,119.3,22.04
O23539,2024-06-23,C1466,Texas,Beauty,Hair,3,50.81,11.85
O23540,2024-10-15,C1174,Pennsylvania,Electronics,Audio,2,204.12,49.24
O23541,2023-06-23,C1029,California,Home,Bedding,4,403.28,56.75
O23542,2024-09-24,C1056,California,Electronics,Phone,1,522.37,60.35
O23543,2024-10-22,C1236,Texas,Home,Bedding,3,303.87,34.36
O23544,2023-01-26,C1246,Florida,Home,Decor,5,190.42,10.88
O23545,2023-02-22,C1425,Illinois,Clothing,Shirts,2,50.45,5.34
O23546,2023-08-12,C1300,California,Beauty,Hair,3,60.12,7.28
O23547,2023-10-16,C1167,Texas,Home,Furniture,5,1268.14,72.77
O23548,2023-12-26,C1275,Florida,Toys,Board Games,1,28.36,6.42
O23549,2024-01-09,C1289,Illinois,Electronics,Phone,1,473.6,103.99
O23550,2024-03-26,C1371,California,Beauty,Skincare,2,64.52,6.47
O23551,2023-04-18,C1122,New York,Electronics,Laptop,5,5472.47,1152.02
O23552,2023-06-05,C1240,Michigan,Electronics,Accessories,4,89.84,18.8
O23553,2024-01-05,C1305,North Carolina,Electronics,Audio,1,162.97,
O23554,2024-07-02,C1247,North Carolina,Clothing,Shirts,4,110.39,20.91
O23555,2023-07-26,C1453,Michigan,Beauty,Hair,4,85.23,9.2
O23556,2023-08-21,C1138,New York,Clothing,Shirts,3,63.66,4.08
O23557,2023-08-04,C1322,Pennsylvania,Clothing,Pants,3,107.19,16.18
O23558,2024-01-09,C1231,Florida,Beauty,Makeup,1,38.21,5.26
O23559,2024-10-06,C1156,Pennsylvania,Home,Kitchen,4,249.03,19.33
O23560,2024-01-17,C1282,New York,Toys,Puzzles,3,36.28,5.37
O23561,2024-03-02,C1003,Illinois,Electronics,Audio,5,522.41,125.31
O23562,2024-03-12,C1018,Florida,Toys,Dolls,5,111.13,21.81
O23563,2024-05-04,C1472,California,Electronics,Phone,5,2190.55,433.23
O23564,2024-09-16,C1217,Ohio,Sports,Accessories,5,156.11,31.46
O23565,2024-10-20,C1294,California,Home,Kitchen,4,203.14,40.41
O23566,2024-11-22,C1180,New York,Toys,Puzzles,5,83.76,4.52
O23567,2023-04-14,C1311,California,Electronics,Audio,4,373.06,87.65
O23568,2023-04-20,C1160,New York,Clothing,Jackets,1,91.71,19.81
O23569,2023-05-13,C1168,California,Electronics,Laptop,1,1313.06,137.76
O23570,2023-08-18,C1178,Michigan,Clothing,Shoes,5,335.04,53.79
O23571,2023-08-30,C1089,Florida,Clothing,Shirts,5,114.8,19.86
O23572,2023-11-29,C1295,Florida,Toys,Action Figures,5,92.5,7.07
O23573,2024-03-24,C1166,New York,Electronics,Phone,1,415.74,41.9
O23574,2024-07-10,C1220,Pennsylvania,Toys,Action Figures,3,69.71,3.81
O23575,2023-08-11,C1462,Ohio,Electronics,Accessories,1,30.73,6.85
O23576,2023-12-25,C1483,Pennsylvania,Electronics,Accessories,5,109.29,6.01
O23577,2024-04-16,C1159,Ohio,Beauty,Hair,3,46.92,5.34
O23578,2024-07-20,C1273,Michigan,Toys,Dolls,3,55.23,3.63
O23579,2023-06-23,C1403,Georgia,Home,Kitchen,2,133.72,27.58
O23580,2024-08-02,C1081,Pennsylvania,Electronics,Accessories,4,101.97,23.96
O23581,2023-08-13,C1057,Texas,Home,Furniture,5,1406.35,228.62
O23582,2024-03-01,C1355,Pennsylvania,Clothing,Shoes,4,219.9,17.13
O23583,2024-03-28,C1095,Florida,Clothing,Pants,2,89.51,14.47
O23584,2024-05-25,C1196,Ohio,Home,Bedding,4,346.1,70.63
O23585,2024-06-03,C1120,Georgia,Clothing,Shirts,5,142.81,27.66
O23586,2023-10-28,C1399,Ohio,Electronics,Audio,2,211.48,41.95
O23587,2024-05-09,C1126,Georgia,Sports,Accessories,4,106.78,11.3
O23588,2023-02-11,C1244,California,Toys,Action Figures,1,18.63,1.21
O23589,2023-04-19,C1037,California,Electronics,Phone,3,1687.6,134.66
O23590,2024-03-21,C1111,Texas,Home,Decor,2,58.64,14.14
O23591,2024-05-14,C1405,Michigan,Electronics,Accessories,1,27.41,4.73
O23592,2024-05-14,C1073,Georgia,Beauty,Makeup,5,168.44,32.94
O23593,2024-08-07,C1438,Pennsylvania,Home,Decor,3,111.29,25.58
O23594,2023-02-06,C1156,Pennsylvania,Electronics,Accessories,2,56.43,12.45
O23595,2023-06-04,C1075,Ohio,Electronics,Accessories,3,97.8,9.16
O23596,2024-05-25,C1197,Michigan,Electronics,Phone,2,887.83,54.7
O23597,2024-06-14,C1080,Georgia,Home,Kitchen,2,137.8,32.39
O23598,2024-11-07,C1229,Pennsylvania,Toys,Action Figures,4,89.08,21.94
O23599,2023-04-16,C1483,Pennsylvania,Electronics,Accessories,3,82.27,13.45
O23600,2023-06-15,C1288,Texas,Electronics,Laptop,3,2991.84,681.18
O23601,2024-04-20,C1207,Pennsylvania,Clothing,Shoes,1,50.18,4.84
O23602,2023-01-28,C1097,Florida,Electronics,Phone,5,2560.66,184.9
O23603,2023-09-23,C1013,Texas,Clothing,Shirts,1,$22.04,3.31
O23604,2024-10-03,C1403,Georgia,Home,Decor,4,146.58,31.11
O23605,2023-06-22,C1415,Florida,Toys,Puzzles,2,29.24,5.29
O23606,2023-08-08,C1139,North Carolina,Sports,Fitness,4,248.12,44.03
O23607,2024-03-15,C1026,Texas,Sports,Accessories,4,91.71,4.91
O23608,2024-05-20,C1455,Florida,Home,Bedding,1,87.08,9.88
O23609,2024-07-09,C1340,Florida,Toys,Board Games,2,70.74,16.83
O23610,2024-07-23,C1123,California,Sports,Accessories,5,156.4,12.02
O23611,2023-04-25,C1097,Florida,Electronics,Laptop,4,2755.53,538.08
O23612,2023-12-05,C1044,Texas,Electronics,Accessories,5,144.74,29.22
O23613,2024-01-22,C1167,Texas,Electronics,Audio,2,282.78,55.59
O23614,2024-09-27,C1175,Texas,Home,Decor,2,$66.75,16.54
O23615,2024-01-21,C1387,Texas,Toys,Dolls,1,21.35,2.81
O23616,2024-02-10,C1091,Ohio,Clothing,Shirts,3,94.66,17.65
O23617,2024-03-29,C1476,California,Home,Decor,1,29.33,2.6
O23618,2023-01-04,C1327,Illinois,Home,Kitchen,5,289.82,37.66
O23619,2023-03-02,C1214,Ohio,Electronics,Accessories,1,27.23,4.04
O23620,2023-08-26,C1340,Florida,Clothing,Jackets,2,175.67,16.33
O23621,2023-09-10,C1112,Michigan,Electronics,Audio,4,514.66,119.07
O23622,2023-12-27,C1114,Pennsylvania,Electronics,Laptop,3,2337.39,451.68
O23623,2024-08-25,C1399,Ohio,Beauty,Hair,2,35.8,3.82
O23624,2023-04-22,C1288,Texas,Beauty,Hair,4,81.67,6.29
O23625,2024-02-20,C1075,Ohio,Beauty,Hair,5,103.27,11.11
O23626,2023-04-04,C1252,Georgia,Toys,Dolls,5,120.71,21.08
O23627,2023-12-27,C1166,New York,Beauty,Makeup,5,166.93,35.94
O23628,2024-07-14,C1105,Texas,Toys,Action Figures,1,16.31,2.46
O23629,2024-07-20,C1293,New York,Home,Kitchen,5,383.26,27.02
O23630,2023-01-05,C1398,Ohio,Home,Furniture,5,1369.7,136.78
O23631,2023-01-12,C1125,Florida,Home,Kitchen,1,60.05,
O23632,2023-11-05,C1265,Ohio,Clothing,Shoes,4,275.14,48.76
O23633,2024-01-13,C1123,California,Toys,Board Games,2,58.16,5.78
O23634,2024-06-10,C1403,Georgia,Clothing,Jackets,3,210.68,20.39
O23635,2024-08-08,C1386,Texas,Home,Furniture,5,1314.87,141.01
O23636,2023-06-10,C1209,Texas,Clothing,Shirts,5,127.61,21.5
O23637,2024-07-05,C1030,Illinois,Clothing,Jackets,5,500.91,74.4
O23638,2024-10-05,C1098,California,Sports,Outdoor,1,71.16,15.54
O23639,2023-10-29,C1372,California,Clothing,Jackets,1,68.45,12.98
O23640,2023-12-24,C1318,Texas,Clothing,Pants,1,52.61,9.65
O23641,2024-05-09,C1054,Illinois,Electronics,Audio,3,423.96,34.31
O23642,2023-05-28,C1280,Michigan,Beauty,Skincare,2,65.73,4.01
O23643,2023-08-07,C1116,Georgia,Home,Furniture,5,1121.83,170.52
O23644,2023-03-14,C1455,Florida,Home,Kitchen,4,255.04,16.41
O23645,2023-04-06,C1356,California,Beauty,Skincare,5,120.96,14.85
O23646,2023-04-10,C1496,Illinois,Clothing,Shirts,5,115.37,6.37
O23647,2024-06-05,C1101,Pennsylvania,Electronics,Phone,5,2063.7,176.16
O23648,2024-06-18,C1046,New York,Electronics,Phone,5,2217.61,159.83
O23649,2023-01-01,C1283,California,Toys,Board Games,2,49.28,10.36
O23650,2024-06-29,C1492,Texas,Home,Bedding,4,397.58,47.4
O23651,2024-07-25,C1076,Ohio,Electronics,Audio,1,152.17,10.01
O23652,2023-01-11,C1375,New York,Electronics,Accessories,4,137.57,14.18
O23653,2023-02-17,C1385,Georgia,Electronics,Phone,5,2780.93,518.81
O23654,2023-05-28,C1022,New York,Home,Bedding,4,341.85,68.07
O23655,2023-06-09,C1004,Texas,Electronics,Audio,5,617.3,45.66
O23656,2023-07-24,C1041,Florida,Electronics,Audio,4,402.8,82.86
O23657,2023-10-14,C1306,Florida,Clothing,Pants,3,96.61,11.99
O23658,2024-01-26,C1377,California,Toys,Board Games,4,93.85,17.44
O23659,2024-01-08,C1409,California,Toys,Puzzles,1,12.25,2.26
O23660,2024-10-31,C1124,Texas,Clothing,Pants,1,44.12,9.21
O23661,2023-07-30,C1409,California,Toys,Board Games,4,134.34,25.45
O23662,2023-12-16,C1428,New York,Home,Bedding,4,311.32,17.99
O23663,2024-11-10,C1069,North Carolina,Sports,Outdoor,2,167.05,25.71
O23664,2023-02-23,C1474,Florida,Electronics,Audio,4,562.22,46.8
O23665,2023-10-03,C1298,Pennsylvania,Home,Kitchen,1,58.63,14.31
O23666,2024-05-05,C1360,New York,Home,Bedding,3,239.89,24.27
O23667,2024-07-12,C1046,New York,Electronics,Phone,1,468.76,62.82
O23668,2023-03-02,C1449,California,Toys,Action Figures,2,48.59,4.34
O23669,2024-01-30,C1482,Florida,Clothing,Shirts,4,98.96,7.61
O23670,2023-05-21,C1494,Florida,Clothing,Shoes,3,237.66,40.45
O23671,2024-01-04,C1071,Texas,Clothing,Shirts,1,22.5,3.34
O23672,2024-03-04,C1157,Ohio,Electronics,Laptop,3,2495.01,311.71
O23673,2024-05-14,C1147,Florida,Clothing,Jackets,5,315.68,21.18
O23674,2024-05-18,C1084,New York,Home,Bedding,1,104.48,20.6
O23675,2023-03-02,C1222,California,Toys,Dolls,5,126.77,6.49
O23676,2023-03-10,C1363,Illinois,Toys,Dolls,3,64.87,9.18
